id,stop_id,route_id,trip_id,headsign,scheduled_arrival,predicted_arrival,delay_seconds,recorded_at
3651157,1_68007,40_100239,40_597756260,Bellevue,1778084700000,1778084637000,-63,2026-05-06T16:19:06.386741
3651158,1_68007,1_102756,1_80904663,Spring District Station,1778085000000,1778085404000,404,2026-05-06T16:19:06.386741
3651159,1_68007,40_100239,40_597752610,Bellevue,1778085600000,1778085710000,110,2026-05-06T16:19:06.386741
3651160,1_68007,40_100239,40_597752120,Bellevue,1778086500000,1778086500000,0,2026-05-06T16:19:06.386741
3651161,1_68007,1_102756,1_80904661,Spring District Station,1778086800000,1778087129000,329,2026-05-06T16:19:06.386741
3651162,1_68007,40_100239,40_597756650,Bellevue,1778087400000,1778087400000,0,2026-05-06T16:19:06.386741
3651163,1_72983,1_100136,1_761786920,Eastgate P&R,1778084040000,1778084182000,142,2026-05-06T16:19:06.554237
3651164,1_72983,1_102752,1_833610650,Eastgate P&R,1778084640000,1778084551000,-89,2026-05-06T16:19:06.554237
3651165,1_72983,1_102552,1_816295970,South Bellevue Station Eastgate,1778084880000,1778084880000,0,2026-05-06T16:19:06.554237
3651166,1_72983,1_100162,1_569495660,Eastgate,1778084760000,1778085237000,477,2026-05-06T16:19:06.554237
3651167,1_72983,1_100136,1_761787750,Eastgate P&R,1778084940000,1778085246000,306,2026-05-06T16:19:06.554237
3651168,1_72983,1_100162,1_671213680,Eastgate,1778085480000,1778085480000,0,2026-05-06T16:19:06.554237
3651169,1_72983,1_102752,1_833610660,Eastgate P&R,1778085840000,1778085840000,0,2026-05-06T16:19:06.554237
3651170,1_72983,1_100136,1_761787270,Eastgate P&R,1778085840000,1778086183000,343,2026-05-06T16:19:06.554237
3651171,1_72983,1_102552,1_816295980,South Bellevue Station Eastgate,1778086080000,1778086369000,289,2026-05-06T16:19:06.554237
3651172,1_72983,1_100136,1_761789580,Eastgate P&R,1778086680000,1778086779000,99,2026-05-06T16:19:06.554237
3651173,1_72983,1_102752,1_833610670,Eastgate P&R,1778086980000,1778086980000,0,2026-05-06T16:19:06.554237
3651174,1_72983,1_100162,1_569495530,Eastgate P&R,1778087160000,1778087160000,0,2026-05-06T16:19:06.554237
3651175,1_72983,1_100136,1_761787030,Eastgate P&R,1778087580000,1778087580000,0,2026-05-06T16:19:06.554237
3651176,1_72983,1_102552,1_816295990,South Bellevue Station Eastgate,1778087760000,1778087760000,0,2026-05-06T16:19:06.554237
3651177,1_67652,40_100239,40_597750730,Seattle,1778084280000,1778084352000,72,2026-05-06T16:20:06.634013
3651178,1_67652,40_100239,40_597754900,Seattle,1778085180000,1778085180000,0,2026-05-06T16:20:06.634013
3651179,1_67652,40_100239,40_597754900,Seattle,1778085180000,1778085180000,0,2026-05-06T16:20:06.634013
3651180,1_67652,40_100239,40_597756250,Seattle,1778086080000,1778086080000,0,2026-05-06T16:20:06.634013
3651181,1_67652,40_100239,40_597752630,Seattle,1778086980000,1778086980000,0,2026-05-06T16:20:06.634013
3651182,1_67652,40_100239,40_597752080,Seattle,1778087880000,1778087880000,0,2026-05-06T16:20:06.634013
3651183,1_68007,40_100239,40_597756260,Bellevue,1778084700000,1778084661000,-39,2026-05-06T16:20:06.708478
3651184,1_68007,1_102756,1_80904665,Spring District Station,1778083080000,1778084990000,1910,2026-05-06T16:20:06.708478
3651185,1_68007,1_102756,1_80904663,Spring District Station,1778085000000,1778085402000,402,2026-05-06T16:20:06.708478
3651186,1_68007,40_100239,40_597752610,Bellevue,1778085600000,1778085721000,121,2026-05-06T16:20:06.708478
3651187,1_68007,40_100239,40_597752120,Bellevue,1778086500000,1778086500000,0,2026-05-06T16:20:06.708478
3651188,1_68007,1_102756,1_80904661,Spring District Station,1778086800000,1778087129000,329,2026-05-06T16:20:06.708478
3651189,1_68007,40_100239,40_597756650,Bellevue,1778087400000,1778087400000,0,2026-05-06T16:20:06.708478
3651190,1_72984,1_102552,1_833608290,Bellevue Transit Center Bellevue Redmond Road,1778084280000,1778084390000,110,2026-05-06T16:20:06.828601
3651191,1_72984,1_100136,1_761787940,Kirkland Transit Center Crossroads,1778084400000,1778084445000,45,2026-05-06T16:20:06.828601
3651192,1_72984,1_100162,1_720966410,University District Bellevue,1778084100000,1778084730000,630,2026-05-06T16:20:06.828601
3651193,1_72984,1_100162,1_721030400,University District Bellevue,1778085240000,1778085240000,0,2026-05-06T16:20:06.828601
3651194,1_72984,1_100136,1_761787590,Kirkland Transit Center Crossroads,1778085300000,1778085300000,0,2026-05-06T16:20:06.828601
3651195,1_72984,1_102552,1_833608300,Bellevue Transit Center Bellevue Redmond Road,1778086140000,1778086140000,0,2026-05-06T16:20:06.828601
3651196,1_72984,1_102552,1_833608300,Bellevue Transit Center Bellevue Redmond Road,1778086140000,1778086140000,0,2026-05-06T16:20:06.828601
3651197,1_72984,1_100136,1_705514270,Kirkland Transit Center Crossroads,1778086200000,1778086200000,0,2026-05-06T16:20:06.828601
3651198,1_72984,1_100162,1_720967830,University District Bellevue,1778086440000,1778086440000,0,2026-05-06T16:20:06.828601
3651199,1_72984,1_102752,1_816297540,Downtown Redmond Station Overlake Village Station,1778086980000,1778086941000,-39,2026-05-06T16:20:06.828601
3651200,1_72984,1_100136,1_761786950,Kirkland Transit Center Crossroads,1778087100000,1778087100000,0,2026-05-06T16:20:06.828601
3651201,1_72984,1_100162,1_721047870,University District Bellevue,1778087520000,1778087520000,0,2026-05-06T16:20:06.828601
3651202,1_72984,1_102552,1_833608310,Bellevue Transit Center Bellevue Redmond Road,1778088000000,1778088000000,0,2026-05-06T16:20:06.828601
3651203,1_72984,1_100136,1_761787780,Kirkland Transit Center Crossroads,1778088000000,1778088000000,0,2026-05-06T16:20:06.828601
3651204,1_72983,1_100136,1_761786920,Eastgate P&R,1778084040000,1778084219000,179,2026-05-06T16:20:06.968886
3651205,1_72983,1_102752,1_833610650,Eastgate P&R,1778084640000,1778084601000,-39,2026-05-06T16:20:06.968886
3651206,1_72983,1_102552,1_816295970,South Bellevue Station Eastgate,1778084880000,1778084880000,0,2026-05-06T16:20:06.968886
3651207,1_72983,1_100136,1_761787750,Eastgate P&R,1778084940000,1778085285000,345,2026-05-06T16:20:06.968886
3651208,1_72983,1_100162,1_569495660,Eastgate,1778084760000,1778085308000,548,2026-05-06T16:20:06.968886
3651209,1_72983,1_100162,1_671213680,Eastgate,1778085480000,1778085480000,0,2026-05-06T16:20:06.968886
3651210,1_72983,1_102752,1_833610660,Eastgate P&R,1778085840000,1778085845000,5,2026-05-06T16:20:06.968886
3651211,1_72983,1_100136,1_761787270,Eastgate P&R,1778085840000,1778086207000,367,2026-05-06T16:20:06.968886
3651212,1_72983,1_102552,1_816295980,South Bellevue Station Eastgate,1778086080000,1778086403000,323,2026-05-06T16:20:06.968886
3651213,1_72983,1_100136,1_761789580,Eastgate P&R,1778086680000,1778086761000,81,2026-05-06T16:20:06.968886
3651214,1_72983,1_102752,1_833610670,Eastgate P&R,1778086980000,1778086980000,0,2026-05-06T16:20:06.968886
3651215,1_72983,1_100162,1_569495530,Eastgate P&R,1778087160000,1778087160000,0,2026-05-06T16:20:06.968886
3651216,1_72983,1_100136,1_761787030,Eastgate P&R,1778087580000,1778087580000,0,2026-05-06T16:20:06.968886
3651217,1_72983,1_102552,1_816295990,South Bellevue Station Eastgate,1778087760000,1778087760000,0,2026-05-06T16:20:06.968886
3651218,1_72983,1_102752,1_833610680,Eastgate P&R,1778088000000,1778088000000,0,2026-05-06T16:20:06.968886
3651219,1_67652,40_100239,40_597750730,Seattle,1778084280000,1778084347000,67,2026-05-06T16:21:07.111999
3651220,1_67652,40_100239,40_597754900,Seattle,1778085180000,1778085180000,0,2026-05-06T16:21:07.111999
3651221,1_67652,40_100239,40_597756250,Seattle,1778086080000,1778086080000,0,2026-05-06T16:21:07.111999
3651222,1_67652,40_100239,40_597752630,Seattle,1778086980000,1778086980000,0,2026-05-06T16:21:07.111999
3651223,1_67652,40_100239,40_597752080,Seattle,1778087880000,1778087880000,0,2026-05-06T16:21:07.111999
3651224,1_68007,40_100239,40_597756260,Bellevue,1778084700000,1778084560000,-140,2026-05-06T16:21:07.184364
3651225,1_68007,1_102756,1_80904663,Spring District Station,1778085000000,1778085394000,394,2026-05-06T16:21:07.184364
3651226,1_68007,40_100239,40_597752610,Bellevue,1778085600000,1778085706000,106,2026-05-06T16:21:07.184364
3651227,1_68007,40_100239,40_597752120,Bellevue,1778086500000,1778086500000,0,2026-05-06T16:21:07.184364
3651228,1_68007,40_100239,40_597756650,Bellevue,1778087400000,1778087400000,0,2026-05-06T16:21:07.184364
3651229,1_68007,1_102756,1_80904661,Spring District Station,1778086800000,1778087841000,1041,2026-05-06T16:21:07.184364
3651230,1_72984,1_102552,1_833608290,Bellevue Transit Center Bellevue Redmond Road,1778084280000,1778084390000,110,2026-05-06T16:21:07.322994
3651231,1_72984,1_100136,1_761787940,Kirkland Transit Center Crossroads,1778084400000,1778084449000,49,2026-05-06T16:21:07.322994
3651232,1_72984,1_100162,1_720966410,University District Bellevue,1778084100000,1778084730000,630,2026-05-06T16:21:07.322994
3651233,1_72984,1_100162,1_721030400,University District Bellevue,1778085240000,1778085240000,0,2026-05-06T16:21:07.322994
3651234,1_72984,1_100136,1_761787590,Kirkland Transit Center Crossroads,1778085300000,1778085300000,0,2026-05-06T16:21:07.322994
3651235,1_72984,1_102552,1_833608300,Bellevue Transit Center Bellevue Redmond Road,1778086140000,1778086140000,0,2026-05-06T16:21:07.322994
3651236,1_72984,1_102552,1_833608300,Bellevue Transit Center Bellevue Redmond Road,1778086140000,1778086140000,0,2026-05-06T16:21:07.322994
3651237,1_72984,1_100136,1_705514270,Kirkland Transit Center Crossroads,1778086200000,1778086200000,0,2026-05-06T16:21:07.322994
3651238,1_72984,1_100136,1_705514270,Kirkland Transit Center Crossroads,1778086200000,1778086200000,0,2026-05-06T16:21:07.322994
3651239,1_72984,1_100162,1_720967830,University District Bellevue,1778086440000,1778086440000,0,2026-05-06T16:21:07.322994
3651240,1_72984,1_102752,1_816297540,Downtown Redmond Station Overlake Village Station,1778086980000,1778086941000,-39,2026-05-06T16:21:07.322994
3651241,1_72984,1_100136,1_761786950,Kirkland Transit Center Crossroads,1778087100000,1778087100000,0,2026-05-06T16:21:07.322994
3651242,1_72984,1_100162,1_721047870,University District Bellevue,1778087520000,1778087520000,0,2026-05-06T16:21:07.322994
3651243,1_72984,1_102552,1_833608310,Bellevue Transit Center Bellevue Redmond Road,1778088000000,1778088000000,0,2026-05-06T16:21:07.322994
3651244,1_72984,1_100136,1_761787780,Kirkland Transit Center Crossroads,1778088000000,1778088000000,0,2026-05-06T16:21:07.322994
3651245,1_72983,1_100136,1_761786920,Eastgate P&R,1778084040000,1778084219000,179,2026-05-06T16:21:07.445881
3651246,1_72983,1_102752,1_833610650,Eastgate P&R,1778084640000,1778084601000,-39,2026-05-06T16:21:07.445881
3651247,1_72983,1_102552,1_816295970,South Bellevue Station Eastgate,1778084880000,1778084880000,0,2026-05-06T16:21:07.445881
3651248,1_72983,1_100136,1_761787750,Eastgate P&R,1778084940000,1778085304000,364,2026-05-06T16:21:07.445881
3651249,1_72983,1_100162,1_569495660,Eastgate,1778084760000,1778085342000,582,2026-05-06T16:21:07.445881
3651250,1_72983,1_100162,1_671213680,Eastgate,1778085480000,1778085480000,0,2026-05-06T16:21:07.445881
3651251,1_72983,1_102752,1_833610660,Eastgate P&R,1778085840000,1778085890000,50,2026-05-06T16:21:07.445881
3651252,1_72983,1_100136,1_761787270,Eastgate P&R,1778085840000,1778086171000,331,2026-05-06T16:21:07.445881
3651253,1_72983,1_102552,1_816295980,South Bellevue Station Eastgate,1778086080000,1778086367000,287,2026-05-06T16:21:07.445881
3651254,1_72983,1_100136,1_761789580,Eastgate P&R,1778086680000,1778086763000,83,2026-05-06T16:21:07.445881
3651255,1_72983,1_102752,1_833610670,Eastgate P&R,1778086980000,1778086980000,0,2026-05-06T16:21:07.445881
3651256,1_72983,1_100162,1_569495530,Eastgate P&R,1778087160000,1778087160000,0,2026-05-06T16:21:07.445881
3651257,1_72983,1_100136,1_761787030,Eastgate P&R,1778087580000,1778087580000,0,2026-05-06T16:21:07.445881
3651258,1_72983,1_102552,1_816295990,South Bellevue Station Eastgate,1778087760000,1778087760000,0,2026-05-06T16:21:07.445881
3651259,1_72983,1_102752,1_833610680,Eastgate P&R,1778088000000,1778088000000,0,2026-05-06T16:21:07.445881
3651260,1_72983,1_100162,1_569496980,Issaquah Transit Center,1778088060000,1778088060000,0,2026-05-06T16:21:07.445881
3651261,1_67652,40_100239,40_597750730,Seattle,1778084280000,1778084347000,67,2026-05-06T16:22:07.561337
3651262,1_67652,40_100239,40_597754900,Seattle,1778085180000,1778085180000,0,2026-05-06T16:22:07.561337
3651263,1_67652,40_100239,40_597756250,Seattle,1778086080000,1778086080000,0,2026-05-06T16:22:07.561337
3651264,1_67652,40_100239,40_597752630,Seattle,1778086980000,1778086980000,0,2026-05-06T16:22:07.561337
3651265,1_67652,40_100239,40_597752080,Seattle,1778087880000,1778087880000,0,2026-05-06T16:22:07.561337
3651266,1_68007,40_100239,40_597756260,Bellevue,1778084700000,1778084588000,-112,2026-05-06T16:22:07.651879
3651267,1_68007,1_102756,1_80904663,Spring District Station,1778085000000,1778085402000,402,2026-05-06T16:22:07.651879
3651268,1_68007,40_100239,40_597752610,Bellevue,1778085600000,1778085664000,64,2026-05-06T16:22:07.651879
3651269,1_68007,40_100239,40_597752120,Bellevue,1778086500000,1778086500000,0,2026-05-06T16:22:07.651879
3651270,1_68007,40_100239,40_597756650,Bellevue,1778087400000,1778087400000,0,2026-05-06T16:22:07.651879
3651271,1_68007,1_102756,1_80904661,Spring District Station,1778086800000,1778087841000,1041,2026-05-06T16:22:07.651879
3651272,1_72984,1_102552,1_833608290,Bellevue Transit Center Bellevue Redmond Road,1778084280000,1778084390000,110,2026-05-06T16:22:07.820061
3651273,1_72984,1_100136,1_761787940,Kirkland Transit Center Crossroads,1778084400000,1778084464000,64,2026-05-06T16:22:07.820061
3651274,1_72984,1_100162,1_720966410,University District Bellevue,1778084100000,1778084730000,630,2026-05-06T16:22:07.820061
3651275,1_72984,1_100162,1_721030400,University District Bellevue,1778085240000,1778085259000,19,2026-05-06T16:22:07.820061
3651276,1_72984,1_100136,1_761787590,Kirkland Transit Center Crossroads,1778085300000,1778085300000,0,2026-05-06T16:22:07.820061
3651277,1_72984,1_102552,1_833608300,Bellevue Transit Center Bellevue Redmond Road,1778086140000,1778086140000,0,2026-05-06T16:22:07.820061
3651278,1_72984,1_102552,1_833608300,Bellevue Transit Center Bellevue Redmond Road,1778086140000,1778086140000,0,2026-05-06T16:22:07.820061
3651279,1_72984,1_100136,1_705514270,Kirkland Transit Center Crossroads,1778086200000,1778086200000,0,2026-05-06T16:22:07.820061
3651280,1_72984,1_100136,1_705514270,Kirkland Transit Center Crossroads,1778086200000,1778086200000,0,2026-05-06T16:22:07.820061
3651281,1_72984,1_100162,1_720967830,University District Bellevue,1778086440000,1778086440000,0,2026-05-06T16:22:07.820061
3651282,1_72984,1_102752,1_816297540,Downtown Redmond Station Overlake Village Station,1778086980000,1778086961000,-19,2026-05-06T16:22:07.820061
3651283,1_72984,1_100136,1_761786950,Kirkland Transit Center Crossroads,1778087100000,1778087100000,0,2026-05-06T16:22:07.820061
3651284,1_72984,1_100162,1_721047870,University District Bellevue,1778087520000,1778087520000,0,2026-05-06T16:22:07.820061
3651285,1_72984,1_102552,1_833608310,Bellevue Transit Center Bellevue Redmond Road,1778088000000,1778088000000,0,2026-05-06T16:22:07.820061
3651286,1_72984,1_100136,1_761787780,Kirkland Transit Center Crossroads,1778088000000,1778088000000,0,2026-05-06T16:22:07.820061
3651287,1_72983,1_102752,1_833610650,Eastgate P&R,1778084640000,1778084621000,-19,2026-05-06T16:22:07.916458
3651288,1_72983,1_102552,1_816295970,South Bellevue Station Eastgate,1778084880000,1778084880000,0,2026-05-06T16:22:07.916458
3651289,1_72983,1_100136,1_761787750,Eastgate P&R,1778084940000,1778085294000,354,2026-05-06T16:22:07.916458
3651290,1_72983,1_100162,1_569495660,Eastgate,1778084760000,1778085353000,593,2026-05-06T16:22:07.916458
3651291,1_72983,1_100162,1_671213680,Eastgate,1778085480000,1778085480000,0,2026-05-06T16:22:07.916458
3651292,1_72983,1_102752,1_833610660,Eastgate P&R,1778085840000,1778085890000,50,2026-05-06T16:22:07.916458
3651293,1_72983,1_100136,1_761787270,Eastgate P&R,1778085840000,1778086171000,331,2026-05-06T16:22:07.916458
3651294,1_72983,1_102552,1_816295980,South Bellevue Station Eastgate,1778086080000,1778086354000,274,2026-05-06T16:22:07.916458
3651295,1_72983,1_100136,1_761789580,Eastgate P&R,1778086680000,1778086748000,68,2026-05-06T16:22:07.916458
3651296,1_72983,1_102752,1_833610670,Eastgate P&R,1778086980000,1778086980000,0,2026-05-06T16:22:07.916458
3651297,1_72983,1_100162,1_569495530,Eastgate P&R,1778087160000,1778087160000,0,2026-05-06T16:22:07.916458
3651298,1_72983,1_100136,1_761787030,Eastgate P&R,1778087580000,1778087580000,0,2026-05-06T16:22:07.916458
3651299,1_72983,1_102552,1_816295990,South Bellevue Station Eastgate,1778087760000,1778087760000,0,2026-05-06T16:22:07.916458
3651300,1_72983,1_102752,1_833610680,Eastgate P&R,1778088000000,1778088000000,0,2026-05-06T16:22:07.916458
3651301,1_72983,1_100162,1_569496980,Issaquah Transit Center,1778088060000,1778088060000,0,2026-05-06T16:22:07.916458
3651302,1_67652,40_100239,40_597750730,Seattle,1778084280000,1778084421000,141,2026-05-06T16:23:08.008460
3651303,1_67652,40_100239,40_597754900,Seattle,1778085180000,1778085180000,0,2026-05-06T16:23:08.008460
3651304,1_67652,40_100239,40_597756250,Seattle,1778086080000,1778086080000,0,2026-05-06T16:23:08.008460
3651305,1_67652,40_100239,40_597752630,Seattle,1778086980000,1778086980000,0,2026-05-06T16:23:08.008460
3651306,1_67652,40_100239,40_597752080,Seattle,1778087880000,1778087880000,0,2026-05-06T16:23:08.008460
3651307,1_67652,40_100239,40_597752080,Seattle,1778087880000,1778087880000,0,2026-05-06T16:23:08.008460
3651308,1_68007,40_100239,40_597756260,Bellevue,1778084700000,1778084611000,-89,2026-05-06T16:23:08.086318
3651309,1_68007,1_102756,1_80904663,Spring District Station,1778085000000,1778085402000,402,2026-05-06T16:23:08.086318
3651310,1_68007,40_100239,40_597752610,Bellevue,1778085600000,1778085644000,44,2026-05-06T16:23:08.086318
3651311,1_68007,40_100239,40_597752120,Bellevue,1778086500000,1778086500000,0,2026-05-06T16:23:08.086318
3651312,1_68007,40_100239,40_597752120,Bellevue,1778086500000,1778086500000,0,2026-05-06T16:23:08.086318
3651313,1_68007,40_100239,40_597756650,Bellevue,1778087400000,1778087400000,0,2026-05-06T16:23:08.086318
3651314,1_68007,1_102756,1_80904661,Spring District Station,1778086800000,1778087841000,1041,2026-05-06T16:23:08.086318
3651315,1_72983,1_102752,1_833610650,Eastgate P&R,1778084640000,1778084610000,-30,2026-05-06T16:23:08.242627
3651316,1_72983,1_102552,1_816295970,South Bellevue Station Eastgate,1778084880000,1778084870000,-10,2026-05-06T16:23:08.242627
3651317,1_72983,1_100136,1_761787750,Eastgate P&R,1778084940000,1778085304000,364,2026-05-06T16:23:08.242627
3651318,1_72983,1_100162,1_569495660,Eastgate,1778084760000,1778085421000,661,2026-05-06T16:23:08.242627
3651319,1_72983,1_100162,1_671213680,Eastgate,1778085480000,1778085480000,0,2026-05-06T16:23:08.242627
3651320,1_72983,1_102752,1_833610660,Eastgate P&R,1778085840000,1778085888000,48,2026-05-06T16:23:08.242627
3651321,1_72983,1_100136,1_761787270,Eastgate P&R,1778085840000,1778086221000,381,2026-05-06T16:23:08.242627
3651322,1_72983,1_102552,1_816295980,South Bellevue Station Eastgate,1778086080000,1778086383000,303,2026-05-06T16:23:08.242627
3651323,1_72983,1_100136,1_761789580,Eastgate P&R,1778086680000,1778086808000,128,2026-05-06T16:23:08.242627
3651324,1_72983,1_102752,1_833610670,Eastgate P&R,1778086980000,1778086980000,0,2026-05-06T16:23:08.242627
3651325,1_72983,1_100162,1_569495530,Eastgate P&R,1778087160000,1778087160000,0,2026-05-06T16:23:08.242627
3651326,1_72983,1_100136,1_761787030,Eastgate P&R,1778087580000,1778087580000,0,2026-05-06T16:23:08.242627
3651327,1_72983,1_100136,1_761787030,Eastgate P&R,1778087580000,1778087580000,0,2026-05-06T16:23:08.242627
3651328,1_72983,1_102552,1_816295990,South Bellevue Station Eastgate,1778087760000,1778087760000,0,2026-05-06T16:23:08.242627
3651329,1_72983,1_102752,1_833610680,Eastgate P&R,1778088000000,1778088000000,0,2026-05-06T16:23:08.242627
3651330,1_72983,1_100162,1_569496980,Issaquah Transit Center,1778088060000,1778088060000,0,2026-05-06T16:23:08.242627
3651331,1_67652,40_100239,40_597750730,Seattle,1778084280000,1778084464000,184,2026-05-06T16:24:08.315024
3651332,1_67652,40_100239,40_597754900,Seattle,1778085180000,1778085180000,0,2026-05-06T16:24:08.315024
3651333,1_67652,40_100239,40_597756250,Seattle,1778086080000,1778086080000,0,2026-05-06T16:24:08.315024
3651334,1_67652,40_100239,40_597752630,Seattle,1778086980000,1778086980000,0,2026-05-06T16:24:08.315024
3651335,1_67652,40_100239,40_597752080,Seattle,1778087880000,1778087880000,0,2026-05-06T16:24:08.315024
3651336,1_67652,40_100239,40_597752080,Seattle,1778087880000,1778087880000,0,2026-05-06T16:24:08.315024
3651337,1_68007,40_100239,40_597756260,Bellevue,1778084700000,1778084607000,-93,2026-05-06T16:24:08.387912
3651338,1_68007,1_102756,1_80904663,Spring District Station,1778085000000,1778085396000,396,2026-05-06T16:24:08.387912
3651339,1_68007,40_100239,40_597752610,Bellevue,1778085600000,1778085579000,-21,2026-05-06T16:24:08.387912
3651340,1_68007,40_100239,40_597752120,Bellevue,1778086500000,1778086500000,0,2026-05-06T16:24:08.387912
3651341,1_68007,40_100239,40_597752120,Bellevue,1778086500000,1778086500000,0,2026-05-06T16:24:08.387912
3651342,1_68007,40_100239,40_597756650,Bellevue,1778087400000,1778087400000,0,2026-05-06T16:24:08.387912
3651343,1_68007,1_102756,1_80904661,Spring District Station,1778086800000,1778087841000,1041,2026-05-06T16:24:08.387912
3651344,1_72984,1_102552,1_833608290,Bellevue Transit Center Bellevue Redmond Road,1778084280000,1778084449000,169,2026-05-06T16:24:08.506647
3651345,1_72984,1_100136,1_761787940,Kirkland Transit Center Crossroads,1778084400000,1778084501000,101,2026-05-06T16:24:08.506647
3651346,1_72984,1_102752,1_816297520,Downtown Redmond Station Overlake Village Station,1778084580000,1778084580000,0,2026-05-06T16:24:08.506647
3651347,1_72984,1_100162,1_720966410,University District Bellevue,1778084100000,1778084730000,630,2026-05-06T16:24:08.506647
3651348,1_72984,1_100162,1_721030400,University District Bellevue,1778085240000,1778085248000,8,2026-05-06T16:24:08.506647
3651349,1_72984,1_100136,1_761787590,Kirkland Transit Center Crossroads,1778085300000,1778085300000,0,2026-05-06T16:24:08.506647
3651350,1_72984,1_102552,1_833608300,Bellevue Transit Center Bellevue Redmond Road,1778086140000,1778086140000,0,2026-05-06T16:24:08.506647
3651351,1_72984,1_100136,1_705514270,Kirkland Transit Center Crossroads,1778086200000,1778086200000,0,2026-05-06T16:24:08.506647
3651352,1_72984,1_100136,1_705514270,Kirkland Transit Center Crossroads,1778086200000,1778086200000,0,2026-05-06T16:24:08.506647
3651353,1_72984,1_100162,1_720967830,University District Bellevue,1778086440000,1778086440000,0,2026-05-06T16:24:08.506647
3651354,1_72984,1_102752,1_816297540,Downtown Redmond Station Overlake Village Station,1778086980000,1778086933000,-47,2026-05-06T16:24:08.506647
3651355,1_72984,1_100136,1_761786950,Kirkland Transit Center Crossroads,1778087100000,1778087100000,0,2026-05-06T16:24:08.506647
3651356,1_72984,1_100162,1_721047870,University District Bellevue,1778087520000,1778087520000,0,2026-05-06T16:24:08.506647
3651357,1_72984,1_102552,1_833608310,Bellevue Transit Center Bellevue Redmond Road,1778088000000,1778088000000,0,2026-05-06T16:24:08.506647
3651358,1_72984,1_100136,1_761787780,Kirkland Transit Center Crossroads,1778088000000,1778088000000,0,2026-05-06T16:24:08.506647
3651359,1_72984,1_102752,1_816297550,Downtown Redmond Station Overlake Village Station,1778088180000,1778088180000,0,2026-05-06T16:24:08.506647
3651360,1_72983,1_102752,1_833610650,Eastgate P&R,1778084640000,1778084615000,-25,2026-05-06T16:24:08.616365
3651361,1_72983,1_102552,1_816295970,South Bellevue Station Eastgate,1778084880000,1778084863000,-17,2026-05-06T16:24:08.616365
3651362,1_72983,1_100136,1_761787750,Eastgate P&R,1778084940000,1778085287000,347,2026-05-06T16:24:08.616365
3651363,1_72983,1_100162,1_569495660,Eastgate,1778084760000,1778085450000,690,2026-05-06T16:24:08.616365
3651364,1_72983,1_100162,1_671213680,Eastgate,1778085480000,1778085527000,47,2026-05-06T16:24:08.616365
3651365,1_72983,1_102752,1_833610660,Eastgate P&R,1778085840000,1778085890000,50,2026-05-06T16:24:08.616365
3651366,1_72983,1_100136,1_761787270,Eastgate P&R,1778085840000,1778086194000,354,2026-05-06T16:24:08.616365
3651367,1_72983,1_102552,1_816295980,South Bellevue Station Eastgate,1778086080000,1778086326000,246,2026-05-06T16:24:08.616365
3651368,1_72983,1_100136,1_761789580,Eastgate P&R,1778086680000,1778086808000,128,2026-05-06T16:24:08.616365
3651369,1_72983,1_102752,1_833610670,Eastgate P&R,1778086980000,1778087061000,81,2026-05-06T16:24:08.616365
3651370,1_72983,1_100162,1_569495530,Eastgate P&R,1778087160000,1778087160000,0,2026-05-06T16:24:08.616365
3651371,1_72983,1_100136,1_761787030,Eastgate P&R,1778087580000,1778087580000,0,2026-05-06T16:24:08.616365
3651372,1_72983,1_100136,1_761787030,Eastgate P&R,1778087580000,1778087580000,0,2026-05-06T16:24:08.616365
3651373,1_72983,1_102552,1_816295990,South Bellevue Station Eastgate,1778087760000,1778087760000,0,2026-05-06T16:24:08.616365
3651374,1_72983,1_102752,1_833610680,Eastgate P&R,1778088000000,1778088000000,0,2026-05-06T16:24:08.616365
3651375,1_72983,1_100162,1_569496980,Issaquah Transit Center,1778088060000,1778088060000,0,2026-05-06T16:24:08.616365
3651376,1_67652,40_100239,40_597750730,Seattle,1778084280000,1778084510000,230,2026-05-06T16:25:08.689674
3651377,1_67652,40_100239,40_597754900,Seattle,1778085180000,1778085180000,0,2026-05-06T16:25:08.689674
3651378,1_67652,40_100239,40_597756250,Seattle,1778086080000,1778086080000,0,2026-05-06T16:25:08.689674
3651379,1_67652,40_100239,40_597752630,Seattle,1778086980000,1778086980000,0,2026-05-06T16:25:08.689674
3651380,1_67652,40_100239,40_597752080,Seattle,1778087880000,1778087880000,0,2026-05-06T16:25:08.689674
3651381,1_67652,40_100239,40_597752080,Seattle,1778087880000,1778087880000,0,2026-05-06T16:25:08.689674
3651382,1_68007,40_100239,40_597756260,Bellevue,1778084700000,1778084642000,-58,2026-05-06T16:25:08.767586
3651383,1_68007,1_102756,1_80904663,Spring District Station,1778085000000,1778085396000,396,2026-05-06T16:25:08.767586
3651384,1_68007,40_100239,40_597752610,Bellevue,1778085600000,1778085560000,-40,2026-05-06T16:25:08.767586
3651385,1_68007,40_100239,40_597752120,Bellevue,1778086500000,1778086500000,0,2026-05-06T16:25:08.767586
3651386,1_68007,40_100239,40_597752120,Bellevue,1778086500000,1778086512000,12,2026-05-06T16:25:08.767586
3651387,1_68007,40_100239,40_597756650,Bellevue,1778087400000,1778087400000,0,2026-05-06T16:25:08.767586
3651388,1_68007,1_102756,1_80904661,Spring District Station,1778086800000,1778087841000,1041,2026-05-06T16:25:08.767586
